Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
16.11.2020;371-1 A405+BODI Control;5a bis;19;256;256;32;6.48E+07;5.55E+06;2.43E+07;0.228395062;2.666666667;11.67567568;A405+BODIPY;No Feed
16.11.2020;371-1 A405+BODI Control;5a bis;20;256;256;32;6.10E+07;5.57E+06;1.61E+07;0.345962733;3.788819876;10.95152603;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;5;256;256;35;33800000;3450000;14000000;0.246428571;2.414285714;9.797101449;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;6;256;256;35;31700000;3500000;11200000;0.3125;2.830357143;9.057142857;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;7;256;256;24;2.49E+07;1.20E+06;7.01E+06;0.171184023;3.552068474;20.75;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;8;256;256;24;2.31E+07;1.21E+06;5.78E+06;0.209342561;3.996539792;19.09090909;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;9;256;256;27;5.85E+07;3.11E+06;1.19E+07;0.261344538;4.915966387;18.81028939;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;10;256;256;27;5.50E+07;3.19E+06;9.13E+06;0.34939759;6.024096386;17.24137931;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;11;256;256;29;4.42E+07;3.04E+06;1.21E+07;0.251239669;3.652892562;14.53947368;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;12;256;256;29;4.25E+07;3.17E+06;9.54E+06;0.332285115;4.454926625;13.40694006;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;16;256;256;23;5.79E+07;4.01E+06;9.31E+06;0.430719656;6.219119227;14.43890274;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;17;256;256;23;5.54E+07;4.09E+06;7.46E+06;0.548257373;7.426273458;13.54523227;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;18;256;256;28;4.12E+07;2.30E+06;1.17E+07;0.196581197;3.521367521;17.91304348;A405+BODIPY;Prop-Tyr
09.10.2020;371-1 A405+BODI Prop-Tyr;5b;19;256;256;28;3.92E+07;2.34E+06;8.54E+06;0.274004684;4.590163934;16.75213675;A405+BODIPY;Prop-Tyr
